Customer_ID,Full_Name,Gender,Age,Join_Date,Annual_Income,Credit_Score,Spending_Score,City,Loyalty_Member
CUST-1314,Emma Martinez,Male,58,2023-04-19,65650.0,730,34,Chicago,No
CUST-1319,Sarah Smith,Male,46,2022-12-05,75700.0,670,38,New York,No
CUST-1438,John Rodriguez,Male,18,2022-05-21,47800.0,807,67,Chicago,Yes
CUST-1847,David Jones,Female,19,2023-03-19,99100.0,580,8,Chicago,Yes
CUST-1005,Jane Jones,Male,52,2021-01-17,41100.0,683,66,Chicago,No
CUST-1100,Michael Davis,Female,73,2024-06-27,62400.0,640,98,San Francisco,Yes
CUST-1548,Jane Smith,Male,56,2020-05-16,60800.0,726,7,New York,No
CUST-1527,James Williams,Female,53,2020-05-16,45700.0,621,31,New York,Yes
CUST-1873,Robert Williams,Female,70,2020-01-05,33900.0,717,70,Chicago,Yes
CUST-1157,Emily Rodriguez,Female,25,2022-10-04,81700.0,639,50,San Francisco,No
CUST-1439,Emily Jones,Male,67,2024-12-05,34600.0,660,28,New York,Yes
CUST-1036,Jane Williams,Female,56,2022-10-21,68500.0,703,30,San Francisco,Yes
CUST-1227,Sarah Williams,Male,60,2020-04-06,54300.0,628,65,New York,Yes
CUST-1942,Emma Jones,Male,46,2020-02-03,69500.0,666,99,San Francisco,No
CUST-1566,David Smith,Female,40,2019-10-07,64400.0,717,37,New York,Yes
CUST-1875,David Martinez,Female,46,2020-09-02,76100.0,675,16,San Francisco,No
CUST-1066,Sarah Rodriguez,Male,54,2022-03-22,80600.0,693,23,New York,No
CUST-1067,Michael Davis,Female,54,2021-10-20,74000.0,774,88,New York,Yes
CUST-1211,Emily Garcia,Male,46,2020-09-06,90300.0,620,9,New York,Yes
CUST-1133,Emma Martinez,Male,60,2019-11-01,22000.0,676,12,Chicago,Yes
CUST-1695,Jane Smith,Female,44,2019-03-16,92500.0,771,89,New York,No
CUST-1299,Michael Johnson,Female,40,2024-02-14,79700.0,711,90,San Francisco,No
CUST-1485,Michael Martinez,Female,46,2024-06-24,54200.0,584,2,San Francisco,Yes
CUST-1816,Emma Jones,Female,21,2024-06-19,65650.0,763,10,San Francisco,No
CUST-1166,Sarah Brown,Male,46,2020-06-28,76500.0,829,53,New York,No
CUST-1494,Emma Davis,Female,53,2020-06-28,62200.0,680,50,New York,Yes
CUST-1230,John Brown,Female,66,2019-01-15,65650.0,664,95,New York,Yes
CUST-1405,Emma Garcia,Female,33,2021-11-13,46400.0,649,5,Chicago,No
CUST-1124,Emma Miller,Female,55,2024-05-26,73300.0,695,100,San Francisco,No
CUST-1732,David Williams,Male,53,2021-07-11,75400.0,710,81,Chicago,Yes
CUST-1212,James Smith,Male,34,2022-01-21,124100.0,683,15,New York,Yes
CUST-1714,Olivia Garcia,Male,42,2019-09-19,86600.0,683,15,Chicago,Yes
CUST-1710,Robert Smith,Female,41,2019-02-20,65650.0,739,2,Chicago,No
CUST-1134,Sarah Brown,Female,59,2019-02-20,41300.0,742,61,San Francisco,No
CUST-1273,Emma Smith,Male,46,2024-08-23,61200.0,515,52,Chicago,Yes
CUST-1427,Jane Johnson,Male,47,2021-10-14,75700.0,645,21,Chicago,No
CUST-1362,Jane Garcia,Female,46,2024-07-03,24500.0,704,100,New York,No
CUST-1237,James Brown,Female,18,2020-11-05,124100.0,671,40,New York,Yes
CUST-1479,Olivia Rodriguez,Male,46,2021-03-18,19400.0,726,100,New York,No
CUST-1311,Emily Jones,Female,71,2020-02-24,65650.0,605,52,San Francisco,No
CUST-1118,Olivia Miller,Male,58,2023-11-21,65650.0,777,60,Chicago,No
CUST-1190,Jane Jones,Female,54,2022-06-03,64500.0,682,68,San Francisco,No
CUST-1534,Emily Smith,Female,55,2021-05-13,71300.0,600,91,San Francisco,Yes
CUST-1818,David Davis,Male,32,2024-06-21,63700.0,551,43,New York,Yes
CUST-1215,Emma Johnson,Male,21,2019-07-12,46600.0,683,89,Chicago,Yes
CUST-1532,David Miller,Male,18,2020-06-15,43300.0,721,89,New York,Yes
CUST-1027,Olivia Martinez,Female,40,2021-05-01,15000.0,761,31,San Francisco,No
CUST-1428,John Garcia,Male,65,2021-10-10,43600.0,774,100,Chicago,No
CUST-1888,James Miller,Male,75,2019-12-07,45900.0,529,4,San Francisco,Yes
CUST-1842,Michael Johnson,Male,46,2022-09-25,47700.0,703,64,Chicago,No
CUST-1721,John Williams,Male,24,2020-12-06,82000.0,671,46,Chicago,No
CUST-1523,James Davis,Male,60,2021-03-17,27900.0,683,50,Chicago,No
CUST-1936,Robert Jones,Male,45,2021-12-21,69600.0,608,15,New York,No
CUST-1160,David Miller,Female,59,2023-01-23,72800.0,610,21,Chicago,Yes
CUST-1354,Olivia Miller,Female,38,2024-09-04,42900.0,699,75,New York,Yes
CUST-1597,John Martinez,Female,44,2023-03-08,124100.0,673,29,New York,Yes
CUST-1025,Olivia Garcia,Female,18,2020-12-08,42200.0,582,83,New York,Yes
CUST-1336,,Female,30,2023-04-19,63700.0,585,57,San Francisco,No
CUST-1549,Emma Rodriguez,Male,50,2024-10-21,89100.0,756,87,San Francisco,Yes
CUST-1318,Michael Williams,Male,62,2023-03-15,60000.0,658,50,Chicago,Yes
CUST-1106,Emily Miller,Male,73,2022-03-14,23500.0,691,50,San Francisco,No
CUST-1865,Olivia Garcia,Male,46,2021-04-05,41800.0,709,77,Chicago,No
CUST-1692,David Smith,Male,65,2022-03-13,54500.0,582,11,Chicago,No
CUST-1213,Emily Martinez,Male,19,2019-04-17,50900.0,637,25,San Francisco,Yes
CUST-1120,John Garcia,Male,46,2019-02-08,76500.0,811,76,San Francisco,No
CUST-1851,Emily Rodriguez,Female,28,2019-12-18,64200.0,655,99,San Francisco,Yes
CUST-1478,Olivia Davis,Female,46,2019-05-07,75100.0,586,6,Chicago,Yes
CUST-1072,Olivia Brown,Female,26,2019-05-07,92600.0,625,28,San Francisco,No
CUST-1410,Michael Brown,Male,56,2022-02-23,29600.0,696,5,Chicago,No
CUST-1649,Emma Brown,Female,72,2020-07-15,87800.0,611,90,San Francisco,No
CUST-1806,Emily Smith,Male,55,2019-05-15,65650.0,532,68,New York,Yes
CUST-1545,Emily Williams,Male,60,2022-03-20,78700.0,616,90,New York,Yes
CUST-1432,David Davis,Female,22,2021-09-14,41300.0,590,82,Chicago,No
CUST-1490,Olivia Brown,Male,46,2019-07-20,57000.0,619,60,San Francisco,Yes
CUST-1017,John Brown,Male,29,2022-03-11,39500.0,589,45,San Francisco,Yes
CUST-1848,Emma Rodriguez,Female,40,2021-11-07,47900.0,710,71,New York,Yes
CUST-1596,James Williams,Female,29,2020-08-13,59500.0,683,98,New York,Yes
CUST-1780,John Miller,Female,46,2020-09-09,65650.0,654,49,San Francisco,Yes
CUST-1583,James Garcia,Female,71,2019-09-01,88800.0,770,20,New York,Yes
CUST-1325,David Garcia,Female,58,2020-05-26,45400.0,771,50,New York,Yes
CUST-1554,Emma Jones,Female,61,2024-10-24,64300.0,608,31,New York,Yes
CUST-1050,David Williams,Male,49,2024-10-24,38600.0,690,80,San Francisco,Yes
CUST-1316,Jane Jones,Female,74,2023-12-13,69800.0,716,87,San Francisco,No
CUST-1666,John Garcia,Female,41,2022-01-21,26300.0,537,94,New York,No
CUST-1246,Robert Brown,Male,68,2022-01-21,78300.0,709,19,New York,No
CUST-1570,Jane Jones,Male,59,2020-03-20,65650.0,778,42,Chicago,Yes
CUST-1092,Michael Johnson,Female,46,2020-06-05,55200.0,717,50,New York,No
CUST-1590,Emily Williams,Male,75,2022-07-01,60300.0,784,29,Chicago,No
CUST-1060,Olivia Smith,Female,46,2020-10-25,52600.0,732,19,New York,Yes
CUST-1433,David Davis,Male,71,2019-01-13,76300.0,630,68,New York,No
CUST-1777,Robert Smith,Male,33,2022-09-01,92800.0,720,50,San Francisco,No
CUST-1930,Michael Jones,Female,39,2020-03-10,72300.0,592,14,San Francisco,No
CUST-1464,Sarah Johnson,Male,31,2020-03-10,54400.0,840,42,New York,No
CUST-1351,David Brown,Male,46,2024-01-07,66000.0,578,100,Chicago,No
CUST-1280,Sarah Williams,Female,20,2023-08-19,88800.0,823,57,New York,No
CUST-1497,David Miller,Male,21,2019-09-20,67600.0,705,90,New York,No
CUST-1052,Jane Martinez,Male,45,2019-01-26,61800.0,731,40,New York,Yes
CUST-1359,David Jones,Female,62,2023-11-26,66500.0,642,24,New York,No
CUST-1591,John Garcia,Male,49,2021-10-23,81700.0,782,60,San Francisco,Yes
CUST-1910,Robert Jones,Female,26,2022-04-06,77100.0,649,47,Chicago,No
CUST-1774,John Jones,Male,65,2022-09-10,52700.0,707,6,New York,Yes
CUST-1481,Emma Davis,Female,70,2020-12-28,39700.0,683,50,Chicago,No
CUST-1536,Emma Davis,Female,26,2023-10-10,80400.0,683,40,New York,Yes
CUST-1781,Olivia Smith,Male,39,2019-11-13,84700.0,683,83,San Francisco,No
CUST-1182,Sarah Johnson,Male,42,2024-04-13,57900.0,602,87,New York,Yes
CUST-1097,John Brown,Female,33,2020-01-20,65650.0,715,23,New York,No
CUST-1903,Olivia Williams,Male,50,2023-08-23,69200.0,683,79,San Francisco,Yes
CUST-1370,John Davis,Female,73,2022-09-26,61900.0,692,59,New York,No
CUST-1458,Emily Johnson,Male,41,2021-10-20,40900.0,726,56,Chicago,Yes
CUST-1239,John Rodriguez,Male,61,2019-04-22,32300.0,633,96,San Francisco,No
CUST-1115,Emily Davis,Male,53,2022-11-25,68900.0,598,42,Chicago,No
CUST-1678,Emma Rodriguez,Male,28,2022-02-25,78600.0,700,77,San Francisco,No
CUST-1931,John Jones,Male,20,2020-02-09,81400.0,712,98,Chicago,Yes
CUST-1204,Robert Davis,Male,41,2021-02-24,51300.0,734,70,New York,Yes
CUST-1872,John Williams,Male,47,2021-09-13,94900.0,719,41,San Francisco,Yes
CUST-1261,Michael Miller,Female,22,2021-09-13,87300.0,630,8,Chicago,Yes
CUST-1538,Michael Brown,Female,25,2020-10-06,85600.0,648,89,Chicago,Yes
CUST-1713,David Jones,Female,45,2019-03-12,82900.0,673,50,San Francisco,Yes
CUST-1339,Jane Garcia,Female,73,2019-08-26,56400.0,680,100,San Francisco,Yes
CUST-1718,Emily Garcia,Male,66,2020-10-15,104000.0,615,6,San Francisco,No
CUST-1716,David Davis,Female,22,2022-06-19,67000.0,724,47,New York,Yes
CUST-1836,James Brown,Female,50,2021-05-12,94900.0,695,4,Chicago,Yes
CUST-1879,Robert Williams,Female,38,2022-03-26,83500.0,652,72,San Francisco,Yes
CUST-1080,David Miller,Female,45,2023-10-13,82600.0,716,100,Chicago,Yes
CUST-1542,James Rodriguez,Female,39,2024-07-08,77900.0,685,95,San Francisco,Yes
CUST-1857,James Davis,Male,74,2021-03-14,107500.0,652,91,Chicago,Yes
CUST-1238,Robert Smith,Male,43,2021-11-25,33900.0,634,47,Chicago,Yes
CUST-1783,Olivia Williams,Female,46,2019-06-07,58800.0,706,77,New York,Yes
CUST-1471,John Davis,Male,32,2019-05-13,96300.0,578,29,San Francisco,No
CUST-1032,Emma Martinez,Male,70,2024-02-01,67200.0,737,28,New York,Yes
CUST-1307,Robert Davis,Male,68,2022-11-13,49100.0,616,4,New York,Yes
CUST-1909,,Female,67,2024-06-02,65650.0,547,50,New York,No
CUST-1334,John Smith,Male,54,2024-03-13,27100.0,608,13,San Francisco,No
CUST-1116,Sarah Rodriguez,Male,70,2019-06-02,80700.0,646,68,New York,No
CUST-1741,David Williams,Male,46,2019-06-02,53400.0,686,45,New York,Yes
CUST-1785,Sarah Davis,Male,57,2024-04-15,83500.0,740,71,Chicago,Yes
CUST-1175,David Rodriguez,Female,72,2021-08-23,76200.0,747,70,Chicago,No
CUST-1302,Sarah Garcia,Female,39,2022-02-15,76100.0,650,52,New York,No
CUST-1388,Jane Brown,Male,46,2024-12-10,71300.0,644,11,San Francisco,Yes
CUST-1235,David Johnson,Female,31,2021-07-15,65700.0,560,39,San Francisco,No
CUST-1876,Jane Miller,Male,35,2023-10-12,74200.0,674,7,New York,No
CUST-1767,Sarah Brown,Female,29,2023-12-11,67400.0,683,41,San Francisco,No
CUST-1305,Emma Rodriguez,Female,34,2024-06-18,47400.0,565,9,Chicago,No
CUST-1832,Emma Brown,Male,28,2024-08-02,78900.0,627,15,New York,Yes
CUST-1249,Robert Miller,Male,21,2024-03-02,66700.0,683,41,New York,No
CUST-1862,Emily Garcia,Male,46,2024-03-02,62700.0,683,90,San Francisco,Yes
CUST-1071,Emily Williams,Female,19,2020-08-21,65650.0,525,19,San Francisco,Yes
CUST-1094,Emma Martinez,Male,63,2019-04-08,112900.0,597,14,San Francisco,No
CUST-1589,James Miller,Female,33,2021-09-10,65650.0,690,41,Chicago,No
CUST-1033,Sarah Davis,Female,53,2019-09-15,65650.0,606,100,Chicago,Yes
CUST-1844,Michael Brown,Female,44,2022-03-02,81800.0,548,35,New York,Yes
CUST-1448,Emma Miller,Male,23,2022-07-14,64600.0,637,20,San Francisco,No
CUST-1445,Emily Johnson,Male,52,2024-07-14,89700.0,662,23,Chicago,No
CUST-1013,John Davis,Male,33,2019-06-02,55400.0,738,30,New York,No
CUST-1630,Michael Miller,Male,52,2023-11-10,85400.0,707,88,New York,Yes
CUST-1798,David Jones,Female,61,2021-05-01,61400.0,659,33,San Francisco,Yes
CUST-1582,Michael Johnson,Male,19,2024-10-26,48400.0,641,30,San Francisco,No
CUST-1082,Robert Smith,Male,37,2021-03-07,40200.0,608,33,New York,Yes
CUST-1457,David Miller,Male,28,2020-03-07,96100.0,554,73,Chicago,No
CUST-1796,James Jones,Male,20,2021-08-14,67400.0,648,58,New York,No
CUST-1436,Emily Brown,Female,52,2023-10-11,90000.0,622,48,New York,Yes
CUST-1890,Jane Smith,Male,35,2020-11-05,72800.0,683,61,New York,No
CUST-1015,James Garcia,Female,58,2019-10-21,42700.0,518,91,New York,No
CUST-1404,Sarah Davis,Male,32,2019-02-03,15000.0,683,85,Chicago,No
CUST-1668,Michael Garcia,Female,68,2020-06-17,65650.0,789,85,San Francisco,Yes
CUST-1889,David Miller,Male,24,2020-06-17,84600.0,715,79,San Francisco,Yes
CUST-1823,Michael Brown,Male,60,2020-03-25,100700.0,600,88,New York,No
CUST-1650,James Miller,Male,46,2023-04-19,103100.0,590,62,San Francisco,Yes
CUST-1062,Michael Davis,Male,33,2023-09-06,39200.0,715,100,San Francisco,Yes
CUST-1281,James Davis,Male,49,2020-06-13,46300.0,721,81,San Francisco,Yes
CUST-1711,Michael Martinez,Male,67,2021-09-16,65650.0,595,34,San Francisco,No
CUST-1223,David Smith,Female,55,2019-01-01,87800.0,683,17,New York,No
CUST-1145,James Miller,Male,54,2022-11-18,63700.0,683,79,Chicago,Yes
CUST-1373,Sarah Smith,Male,25,2022-11-18,79900.0,721,11,San Francisco,No
CUST-1869,Michael Williams,Male,69,2022-11-18,62500.0,779,27,New York,Yes
CUST-1250,David Rodriguez,Male,40,2021-03-10,58400.0,608,88,New York,Yes
CUST-1009,,Male,74,2020-07-26,47500.0,683,17,New York,No
CUST-1449,James Garcia,Male,42,2023-01-27,41900.0,752,81,San Francisco,Yes
CUST-1947,Robert Miller,Male,25,2022-09-10,68400.0,699,35,Chicago,Yes
CUST-1389,David Davis,Female,33,2020-09-24,48500.0,787,15,San Francisco,Yes
CUST-1672,Jane Miller,Male,23,2023-07-16,39700.0,694,78,New York,No
CUST-1026,Jane Johnson,Female,29,2020-09-27,124100.0,640,44,Chicago,Yes
CUST-1557,John Williams,Male,57,2023-12-23,79100.0,726,81,San Francisco,Yes
CUST-1460,Emma Jones,Male,31,2023-05-25,65650.0,581,8,New York,No
CUST-1144,Emily Williams,Male,59,2020-02-28,97400.0,691,90,New York,Yes
CUST-1501,Jane Jones,Female,75,2021-10-03,92600.0,698,11,Chicago,No
CUST-1539,Emma Miller,Female,55,2024-01-08,66400.0,800,50,San Francisco,No
CUST-1628,David Smith,Male,19,2024-01-08,74900.0,734,50,New York,Yes
CUST-1126,Robert Brown,Female,39,2022-01-03,49400.0,565,91,San Francisco,No
CUST-1007,Sarah Brown,Female,46,2024-05-23,65650.0,840,42,San Francisco,Yes
CUST-1852,Emma Martinez,Male,69,2024-02-27,89300.0,516,34,New York,Yes
CUST-1357,Jane Miller,Female,42,2024-04-08,68700.0,668,90,San Francisco,Yes
CUST-1329,Jane Johnson,Female,68,2020-10-15,71600.0,633,43,New York,No
CUST-1759,Jane Smith,Male,49,2019-03-21,90200.0,617,50,Chicago,Yes
CUST-1899,Emily Rodriguez,Male,50,2022-08-08,63600.0,812,80,New York,No
CUST-1258,David Rodriguez,Female,65,2023-07-04,40700.0,669,27,New York,Yes
CUST-1941,Olivia Brown,Female,64,2019-04-17,53800.0,616,42,San Francisco,Yes
CUST-1016,Emma Brown,Female,61,2019-06-23,18900.0,682,1,New York,No
CUST-1034,Emma Martinez,Male,63,2020-04-26,124100.0,682,50,San Francisco,Yes
CUST-1898,Robert Garcia,Female,23,2019-12-07,85200.0,773,11,San Francisco,Yes
CUST-1525,,Female,41,2020-04-07,42500.0,682,86,New York,Yes
CUST-1881,Olivia Rodriguez,Male,21,2020-02-07,82100.0,646,51,Chicago,Yes
CUST-1707,John Johnson,Male,25,2022-11-13,57400.0,648,85,New York,Yes
CUST-1811,David Garcia,Female,46,2021-11-13,60400.0,743,39,New York,Yes
CUST-1440,Emily Garcia,Female,33,2021-09-05,60300.0,670,39,San Francisco,No
CUST-1531,Emma Davis,Male,40,2023-10-26,60100.0,738,92,San Francisco,No
CUST-1226,David Johnson,Male,45,2019-02-26,24000.0,657,90,Chicago,No
CUST-1130,Michael Smith,Male,47,2022-10-21,32700.0,655,20,San Francisco,Yes
CUST-1636,Emily Smith,Female,43,2023-12-28,76000.0,669,33,San Francisco,Yes
CUST-1762,John Garcia,Male,24,2019-06-17,96800.0,677,25,Chicago,Yes
CUST-1634,Emily Davis,Female,70,2019-03-16,62600.0,683,20,San Francisco,Yes
CUST-1845,Emma Johnson,Male,64,2024-11-17,80400.0,550,81,New York,No
CUST-1408,Michael Johnson,Male,35,2023-12-17,64100.0,776,32,New York,No
CUST-1723,Olivia Williams,Male,74,2022-05-13,99300.0,774,35,New York,No
CUST-1507,David Williams,Male,39,2023-09-17,43100.0,683,99,Chicago,No
CUST-1142,Olivia Brown,Male,55,2023-01-14,26900.0,617,90,San Francisco,No
CUST-1504,Michael Davis,Male,55,2022-07-11,65650.0,724,98,Chicago,Yes
CUST-1186,Emma Brown,Male,59,2022-11-11,65650.0,749,16,New York,No
CUST-1347,James Smith,Male,43,2023-07-06,49100.0,590,70,Chicago,Yes
CUST-1386,Emma Rodriguez,Female,45,2019-02-18,73300.0,670,1,San Francisco,No
CUST-1000,Olivia Brown,Male,31,2021-06-04,65650.0,807,23,San Francisco,No
CUST-1360,Emily Garcia,Male,28,2021-10-25,83900.0,595,37,Chicago,Yes
CUST-1475,Emily Martinez,Female,34,2023-01-18,46900.0,656,88,New York,Yes
CUST-1839,Michael Miller,Male,47,2019-08-20,79800.0,683,37,New York,Yes
CUST-1813,Jane Martinez,Male,40,2023-05-07,88500.0,644,53,New York,No
CUST-1450,Emma Rodriguez,Male,47,2020-09-19,65650.0,654,38,San Francisco,Yes
CUST-1125,Jane Brown,Female,67,2019-08-01,20100.0,630,48,Chicago,Yes
CUST-1731,John Martinez,Male,72,2023-01-11,34100.0,624,23,New York,Yes
CUST-1530,James Garcia,Male,62,2020-06-08,38700.0,698,76,San Francisco,No
CUST-1090,Emily Garcia,Male,26,2022-09-13,65650.0,683,27,Chicago,Yes
CUST-1708,James Smith,Male,27,2022-09-13,82800.0,722,62,New York,No
CUST-1414,John Davis,Female,46,2019-09-18,59300.0,840,60,New York,Yes
CUST-1251,Jane Jones,Male,19,2021-09-09,76200.0,693,27,New York,No
CUST-1131,Jane Martinez,Male,46,2019-01-27,49100.0,731,100,New York,Yes
CUST-1300,Olivia Davis,Female,45,2019-04-25,50100.0,709,85,San Francisco,No
CUST-1326,Robert Rodriguez,Female,62,2022-12-17,41100.0,699,77,New York,No
CUST-1499,Olivia Williams,Male,59,2022-12-17,86200.0,710,13,San Francisco,Yes
CUST-1715,James Garcia,Female,39,2024-10-05,119500.0,630,26,San Francisco,No
CUST-1495,James Miller,Female,46,2022-06-13,68400.0,711,25,New York,No
CUST-1338,James Martinez,Male,31,2022-05-16,79100.0,831,80,New York,No
CUST-1421,Jane Garcia,Female,70,2019-09-10,63500.0,501,50,San Francisco,No
CUST-1028,Michael Williams,Male,37,2021-09-23,22400.0,717,100,New York,No
CUST-1516,John Martinez,Male,30,2024-01-15,90600.0,608,14,New York,No
CUST-1193,Michael Johnson,Male,62,2023-11-13,79500.0,700,49,San Francisco,No
CUST-1682,James Garcia,Female,66,2020-12-01,68200.0,602,96,San Francisco,No
CUST-1841,Michael Williams,Female,41,2019-07-23,65800.0,636,7,New York,No
CUST-1764,Emma Garcia,Male,60,2023-04-17,72400.0,789,56,Chicago,No
CUST-1652,Emily Smith,Female,73,2024-03-01,65650.0,625,84,New York,Yes
CUST-1173,Emily Miller,Male,70,2021-08-07,66300.0,576,94,San Francisco,No
CUST-1518,James Garcia,Female,34,2021-08-07,93800.0,748,10,Chicago,No
CUST-1046,David Davis,Male,47,2021-07-19,80300.0,683,36,New York,No
CUST-1756,John Johnson,Female,41,2023-04-11,71600.0,644,65,Chicago,No
CUST-1491,James Smith,Female,30,2019-07-07,30500.0,684,56,New York,Yes
CUST-1091,Michael Garcia,Female,27,2021-09-26,43900.0,703,19,San Francisco,Yes
CUST-1587,Jane Martinez,Female,73,2021-10-11,39800.0,683,75,New York,Yes
CUST-1657,James Smith,Female,51,2024-05-27,90900.0,756,20,New York,No
CUST-1234,Sarah Rodriguez,Female,46,2019-07-23,78800.0,662,60,New York,Yes
CUST-1214,Emily Davis,Female,31,2020-09-10,51700.0,625,21,San Francisco,Yes
CUST-1162,Sarah Johnson,Male,48,2022-02-06,79000.0,685,88,New York,No
CUST-1838,James Rodriguez,Male,31,2021-12-05,47300.0,709,51,Chicago,Yes
CUST-1843,Emma Smith,Male,58,2024-05-24,65400.0,740,14,New York,No
CUST-1068,Robert Martinez,Female,55,2019-08-24,96600.0,780,21,New York,No
CUST-1108,Jane Smith,Male,43,2020-06-02,34300.0,646,40,San Francisco,Yes
CUST-1921,Jane Miller,Male,46,2020-03-06,86000.0,669,68,New York,No
CUST-1568,James Martinez,Female,66,2023-11-12,47200.0,779,51,New York,Yes
CUST-1103,Olivia Smith,Female,67,2024-08-27,32400.0,777,40,Chicago,Yes
CUST-1483,Sarah Jones,Female,38,2023-01-25,22800.0,775,67,New York,No
CUST-1468,Jane Johnson,Female,52,2019-10-20,45600.0,736,28,New York,No
CUST-1149,David Johnson,Female,66,2023-09-22,61800.0,603,51,San Francisco,No
CUST-1730,Emily Miller,Female,61,2020-08-02,73900.0,642,84,San Francisco,No
CUST-1812,James Williams,Male,72,2019-07-27,89400.0,567,56,New York,Yes
CUST-1366,David Jones,Male,24,2022-08-21,50900.0,750,92,Chicago,No
CUST-1911,Michael Williams,Female,18,2019-06-10,24900.0,619,29,San Francisco,No
CUST-1143,James Brown,Male,46,2019-07-27,16200.0,639,5,San Francisco,Yes
CUST-1383,Emma Williams,Male,53,2019-08-04,66100.0,609,93,San Francisco,Yes
CUST-1264,Jane Smith,Male,28,2022-07-08,95900.0,714,24,San Francisco,No
CUST-1820,Emma Davis,Male,57,2024-01-12,65650.0,675,19,New York,Yes
CUST-1232,Emily Brown,Male,61,2019-04-19,71900.0,756,38,San Francisco,No
CUST-1444,James Brown,Female,49,2021-11-21,71800.0,683,65,Chicago,No
CUST-1395,Sarah Rodriguez,Female,52,2021-11-21,44300.0,625,55,San Francisco,No
CUST-1176,Michael Johnson,Male,23,2021-11-21,56600.0,697,45,San Francisco,Yes
CUST-1018,Michael Smith,Male,39,2024-11-13,50300.0,683,67,New York,Yes
CUST-1760,Sarah Smith,Female,19,2023-08-09,72200.0,668,21,New York,No
CUST-1900,Sarah Rodriguez,Male,61,2020-10-07,15000.0,759,100,San Francisco,Yes
CUST-1595,John Miller,Female,64,2020-10-07,92400.0,644,98,Chicago,Yes
CUST-1272,Robert Johnson,Male,72,2024-11-14,73500.0,612,38,Chicago,Yes
CUST-1278,Robert Garcia,Male,46,2023-08-27,77200.0,666,95,San Francisco,Yes
CUST-1694,Emma Miller,Female,48,2020-07-08,57900.0,696,75,San Francisco,No
CUST-1368,Robert Miller,Female,75,2021-06-21,65650.0,587,32,San Francisco,Yes
CUST-1011,Jane Rodriguez,Male,44,2024-11-17,76000.0,595,7,New York,Yes
CUST-1887,Sarah Davis,Male,26,2024-05-20,103200.0,603,5,San Francisco,No
CUST-1932,Olivia Brown,Female,27,2019-10-24,62300.0,683,50,Chicago,No
CUST-1904,Robert Davis,Male,25,2019-03-22,65650.0,683,50,New York,No
CUST-1834,Robert Jones,Male,72,2024-09-08,66100.0,637,9,San Francisco,Yes
CUST-1547,Sarah Johnson,Male,24,2024-09-08,56000.0,682,50,Chicago,No
CUST-1688,Olivia Miller,Female,36,2024-09-08,80900.0,657,29,Chicago,No
CUST-1456,Sarah Johnson,Male,70,2019-01-02,37700.0,679,14,New York,Yes
CUST-1393,Emily Miller,Female,48,2020-09-04,73600.0,640,7,New York,No
CUST-1675,Robert Martinez,Male,43,2024-09-28,63000.0,572,83,New York,No
CUST-1038,James Smith,Male,60,2020-11-17,59700.0,683,35,New York,Yes
CUST-1728,Jane Martinez,Male,33,2024-12-22,30300.0,570,91,Chicago,Yes
CUST-1419,David Garcia,Male,35,2021-06-25,43400.0,793,73,San Francisco,No
CUST-1375,James Martinez,Female,44,2024-01-09,49600.0,700,9,San Francisco,Yes
CUST-1412,Emma Jones,Male,28,2024-07-11,15000.0,830,2,San Francisco,Yes
CUST-1935,Michael Davis,Female,46,2021-10-26,81100.0,683,28,San Francisco,No
CUST-1500,Jane Martinez,Female,36,2022-09-05,91900.0,737,99,San Francisco,Yes
CUST-1867,David Jones,Male,25,2021-05-01,65650.0,677,13,Chicago,No
CUST-1616,Robert Brown,Female,26,2024-12-25,84300.0,612,16,New York,Yes
CUST-1114,Emma Johnson,Male,52,2023-02-11,70600.0,671,18,New York,No
CUST-1417,Michael Williams,Female,65,2019-09-05,65650.0,666,92,Chicago,Yes
CUST-1601,John Miller,Female,67,2021-05-04,52900.0,662,72,San Francisco,No
CUST-1604,Michael Miller,Male,20,2024-10-06,43900.0,775,53,San Francisco,Yes
CUST-1893,Olivia Jones,Female,30,2021-05-07,85500.0,623,10,Chicago,Yes
CUST-1241,Olivia Brown,Female,29,2023-11-12,62900.0,678,1,Chicago,Yes
CUST-1498,Emily Williams,Female,56,2021-07-13,63100.0,632,50,Chicago,Yes
CUST-1396,Jane Garcia,Female,38,2023-08-01,56800.0,588,94,San Francisco,No
CUST-1814,Sarah Jones,Male,75,2024-12-12,43000.0,644,26,San Francisco,No
CUST-1555,Michael Miller,Male,53,2022-06-04,59100.0,667,43,New York,No
CUST-1042,Emily Rodriguez,Male,51,2022-06-04,75100.0,546,16,New York,No
CUST-1416,Sarah Garcia,Female,44,2020-08-19,71400.0,629,45,San Francisco,Yes
CUST-1576,Michael Brown,Female,63,2019-01-27,73500.0,597,99,San Francisco,Yes
CUST-1267,Michael Garcia,Male,31,2023-10-11,60700.0,683,83,San Francisco,No
CUST-1874,Robert Martinez,Female,55,2023-05-04,124100.0,670,11,San Francisco,Yes
CUST-1690,James Brown,Male,26,2022-03-02,112900.0,623,15,San Francisco,No
CUST-1544,James Johnson,Female,46,2022-03-02,65600.0,683,73,New York,No
CUST-1674,Jane Garcia,Male,37,2024-11-06,75600.0,595,18,New York,Yes
CUST-1689,Robert Johnson,Male,26,2021-10-11,83600.0,683,63,San Francisco,Yes
